cell_id,name_en,lat,lon,URM1,pop_URM1,val_URM1,URM2,pop_URM2,val_URM2,CM,pop_CM,val_CM,RM-L,pop_RM-L,val_RM-L,RM-M,pop_RM-M,val_RM-M,RC1,pop_RC1,val_RC1,RC2,pop_RC2,val_RC2,RC3,pop_RC3,val_RC3,RC4,pop_RC4,val_RC4,RCPC1,pop_RCPC1,val_RCPC1,RCPC2,pop_RCPC2,val_RCPC2,ADO,pop_ADO,val_ADO,WOOD1,pop_WOOD1,val_WOOD1,WOOD2,pop_WOOD2,val_WOOD2,STEEL,pop_STEEL,val_STEEL,OTH,pop_OTH,val_OTH,bdg_tot,pop_tot,val_tot
571,test,39.476562,68.201759,102,387,6600114,22,83,1503106,7,532,8607809,177,920,15858138,26,2704,9909718,0,0,0,0,0,0,0,0,0,0,0,0,16,2432,27330288,0,0,0,847,4404,5292056,6,31,304818,0,0,0,0,0,0,0,0,0,1203,11493,75406047
572,test,40.098710,69.498917,86,326,5564802,0,0,0,0,0,0,159,826,14245446,40,4160,15245720,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,693,3603,4329864,6,31,304818,0,0,0,0,0,0,0,0,0,987,9402,44815079
573,test,40.262888,69.748727,0,0,0,0,0,0,38,2888,25411968,16,83,1773232,0,0,0,1,152,1788355,0,0,0,1,152,2082802,11,2090,68614249,103,15656,214923714,0,0,0,255,1326,1574370,0,0,0,0,0,0,0,0,0,0,0,0,425,22347,316168690
574,test,39.455414,68.366886,61,231,3947127,0,0,0,0,0,0,64,332,5734016,18,1872,6860574,0,0,0,0,0,0,0,0,0,0,0,0,4,608,6832572,0,0,0,373,1939,2330504,1,5,50803,0,0,0,0,0,0,0,0,0,521,4987,25755596
575,test,40.731611,70.380708,82,311,5305974,3,11,204969,0,0,0,114,592,10213716,20,2080,7622860,0,0,0,0,0,0,0,0,0,0,0,0,11,1672,18789573,0,0,0,539,2802,3367672,5,26,254015,0,0,0,0,0,0,0,0,0,774,7494,45758779
576,test,40.269961,69.410312,25,95,1617675,4,15,273292,0,0,0,40,208,3583760,7,728,2668001,0,0,0,0,0,0,0,0,0,0,0,0,5,760,8540715,0,0,0,228,1185,1424544,0,0,0,0,0,0,0,0,0,0,0,0,309,2991,18107987
577,test,39.469589,67.607063,208,790,13459056,20,76,1366460,0,0,0,386,2007,34583284,131,13624,49929733,0,0,0,0,0,0,0,0,0,0,0,0,9,1368,15373287,0,0,0,2430,12636,15182640,21,109,1066863,0,0,0,0,0,0,0,0,0,3205,30610,130961323
578,test,39.130697,68.828412,20,76,1294140,0,0,0,0,0,0,39,202,3494166,3,312,1143429,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,210,1092,1312080,0,0,0,0,0,0,0,0,0,0,0,0,279,2746,19200816
579,test,40.281346,69.685428,0,0,0,0,0,0,30,2280,20062080,10,52,1108270,0,0,0,5,760,8941775,0,0,0,0,0,0,5,950,31188295,99,15048,206577162,0,0,0,239,1242,1475586,0,0,0,0,0,0,3,11,654375,0,0,0,391,20343,270007543
580,test,40.432948,69.344815,112,425,7247184,0,0,0,0,0,0,90,468,8063460,35,3640,13340005,0,0,0,0,0,0,0,0,0,0,0,0,15,2280,25622145,0,0,0,1040,5408,6497920,2,10,101606,0,0,0,0,0,0,0,0,0,1294,12231,60872320
581,test,39.415073,68.717679,40,152,2588280,5,19,341615,0,0,0,38,197,3404572,15,1560,5717145,0,0,0,0,0,0,0,0,0,0,0,0,4,608,6832572,0,0,0,331,1721,2068088,1,5,50803,0,0,0,0,0,0,0,0,0,434,4262,21003075
582,test,40.348507,69.694056,172,653,11129604,0,0,0,0,0,0,149,774,13349506,52,5408,19819436,0,0,0,0,0,0,0,0,0,0,0,0,7,1064,11957001,0,0,0,933,4851,5829384,40,208,2032120,0,0,0,0,0,0,0,0,0,1353,12958,64117051
583,test,39.602707,69.253638,77,292,4982439,0,0,0,0,0,0,63,327,5644422,24,2496,9147432,0,0,0,0,0,0,0,0,0,0,0,0,5,760,8540715,0,0,0,510,2652,3186480,2,10,101606,0,0,0,0,0,0,0,0,0,681,6537,31603094
584,test,40.425064,69.299486,287,1090,18570909,229,870,15645967,16,1216,19674992,84,436,7525896,19,1976,7241717,23,3496,41132165,0,0,0,0,0,0,0,0,0,19,2888,32454717,9,1368,19553508,209,1086,1305832,0,0,0,0,0,0,1,3,218125,19,577,2677879,915,15006,166001707
585,test,40.275570,69.796416,121,459,7829547,0,0,0,0,0,0,102,530,9138588,20,2080,7622860,0,0,0,0,0,0,0,0,0,0,0,0,31,4712,52952433,0,0,0,1139,5922,7116472,2,10,101606,0,0,0,0,0,0,0,0,0,1415,13713,84761506
586,test,40.317367,69.580451,294,1117,19023858,14,53,956522,0,0,0,288,1497,25803072,85,8840,32397155,0,0,0,0,0,0,0,0,0,0,0,0,17,2584,29038431,0,0,0,1645,8554,10277960,29,150,1473287,0,0,0,0,0,0,0,0,0,2372,22795,118970285
587,test,40.451239,70.125341,26,98,1682382,0,0,0,0,0,0,55,286,4927670,12,1248,4573716,0,0,0,0,0,0,0,0,0,0,0,0,3,456,5124429,0,0,0,266,1383,1661968,4,20,203212,0,0,0,0,0,0,0,0,0,366,3491,18173377
588,test,38.486501,69.029889,298,1132,19282686,1,3,68323,0,0,0,340,1768,30461960,47,4888,17913721,0,0,0,0,0,0,0,0,0,0,0,0,62,9424,105904866,0,0,0,2192,11398,13695616,1,5,50803,0,0,0,0,0,0,0,0,0,2941,28618,187377975
589,test,38.525500,68.856486,29,110,1876503,19,72,1298137,1,76,1229687,13,67,1164722,2,208,762286,2,304,3576710,0,0,0,0,0,0,0,0,0,2,304,3416286,1,152,2172612,27,140,168696,1,5,50803,0,0,0,1,3,218125,5,152,704705,103,1593,16639272
